x,y,z
3.934146,-0.11998443,-3.2266667
3.95864,-0.10666667,-3.2533333
3.890435,-0.16036716,-3.274301
3.8666668,-0.1704925,-3.2476344
3.904115,-0.16036716,-3.2527466
3.8774483,-0.1704925,-3.2266667
3.920481,-0.16036716,-3.2794135
3.8933334,-0.026666667,-3.3122387
3.8666668,-0.053333335,-3.3013484
3.9711614,-0.07791621,-3.2912917
3.9733334,-0.05124955,-3.3167682
3.9466667,-0.026666667,-3.331277
4.0266666,-0.02620255,-3.3054762
4.0533333,-0.0016196682,-3.3128407
4.0826054,-0.001619668,-3.2873645
3.8637683,-0.12357093,-3.283618
3.890435,-0.13333334,-3.2840898
3.8933334,-0.10666667,-3.295382
3.9449751,-0.13333334,-3.2804718
3.9444945,-0.10666667,-3.2917635
3.9171016,-0.16036716,-3.2804718
3.920481,-0.16036716,-3.2804718
-0.58245903,0.32217377,-3.2505217
-0.60141104,0.34884045,-3.2533333
-0.6242895,0.37333336,-3.2266667
-0.60912573,0.30107525,-3.223855
-0.61333334,0.2744086,-3.227344
-0.58666664,0.26666668,-3.2347667
-0.61333334,0.22563528,-3.203489
-0.58666664,0.22850494,-3.2109118
-1.6001464,0.5600944,-5.1998563
-1.5998366,0.5600944,-5.1998563
-1.5998366,0.5599026,-5.1998563
-1.5998366,0.5600944,-5.2008014
-1.5998366,0.5599026,-5.2008014
-1.6616511,0.5735425,-5.4207373
-1.6616511,0.5472416,-5.4207373
-1.6702163,0.41045257,-5.3772397
-1.8511242,0.6312995,-5.5141234
-1.9100491,0.57248104,-5.5138464
-1.6616511,0.5914401,-5.4666667
-1.6364424,0.5778976,-5.493334
-1.4405394,0.5601016,-5.519702
-1.4398837,0.5601016,-5.519702
-1.6364424,0.5472416,-5.4666667
-1.6547912,0.527142,-5.493334
-1.4405394,0.5596812,-5.519702
-1.4398837,0.5596812,-5.519702
-1.6100421,0.4094067,-5.508262
-1.5895807,0.4094067,-5.508262
-1.4552331,0.41969657,-5.5060763
-1.8511242,0.6312995,-5.5306044
-1.9100491,0.57248104,-5.5398846
-1.865695,0.5834613,-5.57752
-1.6547912,0.5839496,-5.5466666
-1.6429983,0.566052,-5.5733337
-1.4597356,0.5699758,-5.5733337
-1.460275,0.5601016,-5.5466666
-1.4398837,0.5699758,-5.5466666
-1.4288193,0.56987417,-5.5733337
-1.6429983,0.5399004,-5.5466666
-1.668207,0.5329267,-5.5733337
-1.4405394,0.5330145,-5.5343766
-1.4488727,0.50666666,-5.5610437
-1.4686084,0.53333336,-5.5733337
-1.4299823,0.5063478,-5.5610437
-1.429866,0.5330145,-5.5466666
-1.4188015,0.53333336,-5.5733337
-1.7291726,0.45333335,-5.5816593
-1.7493973,0.42666668,-5.5649486
-1.6100421,0.4094067,-5.534254
-1.5895807,0.4094067,-5.534254
-1.5319878,0.4090572,-5.5916476
-1.5016667,0.43572387,-5.5916476
-1.475,0.45333335,-5.5793576
-1.4818999,0.42666668,-5.552691
-1.4552331,0.4463632,-5.5343766
-1.3630061,0.42006332,-5.5487146
-1.3896729,0.43975988,-5.5466666
-1.4033157,0.46642652,-5.5733337
-1.4299823,0.47302988,-5.5610437
-1.6889079,0.61938536,-5.613167
-1.668207,0.5927187,-5.613167
-1.6415403,0.58666664,-5.626334
-1.6266667,0.61333334,-5.637341
-1.5638772,0.628715,-5.66434
-1.5466667,0.60204834,-5.643402
-1.5733334,0.58666664,-5.6299024
-1.4864024,0.56987417,-5.6057286
-1.4933335,0.58525586,-5.632395
-1.4666667,0.5956781,-5.6533337
-1.4289358,0.58029646,-5.6266665
-1.4152067,0.5704223,-5.6533337
-1.7131088,0.49969295,-5.6196156
-1.7333333,0.52084315,-5.646282
-1.6907883,0.49969295,-5.6417603
-1.7174548,0.52084315,-5.6533337
-1.6672459,0.49969295,-5.6417603
-1.6554528,0.5263596,-5.6266665
-1.6287863,0.5238993,-5.6533337
-1.6148736,0.550566,-5.639834
-1.5733334,0.550566,-5.6455626
-1.5466667,0.53115094,-5.659062
-1.5130692,0.540585,-5.632395
-1.5038967,0.5139183,-5.6533337
-1.4855633,0.50666666,-5.6266665
-1.405189,0.53333336,-5.6266665
-1.3966403,0.50666666,-5.6533337
-1.7066667,0.44172812,-5.6579113
-1.7174548,0.46839476,-5.668427
-1.7227305,0.41506144,-5.642817
-1.7397753,0.46839476,-5.646282
-1.7291726,0.44172812,-5.6266665
-1.6405792,0.45352066,-5.668427
-1.6266667,0.426854,-5.6683106
-1.6533334,0.42666668,-5.6577954
-1.5319878,0.4090572,-5.6063957
-1.5999551,0.40018734,-5.679884
-1.4658276,0.4695648,-5.6533337
-1.475,0.44289815,-5.633063
-1.4666667,0.41623148,-5.645366
-1.5016667,0.43572387,-5.6063957
-1.3866667,0.44391325,-5.638971
-1.4043173,0.42384994,-5.665637
-1.4033157,0.44673,-5.6123037
-1.4203869,0.44289815,-5.665637
-1.4103693,0.45333335,-5.638971
-1.5405972,0.6383208,-5.7333336
-1.5372105,0.6270358,-5.706667
-1.467117,0.58498746,-5.758864
-1.4666667,0.5954098,-5.7321973
-1.4933335,0.61079144,-5.706667
-1.3732188,0.63053554,-5.7555466
-1.4262711,0.5704223,-5.7055306
-1.3537183,0.63053554,-5.7555466
-1.733566,0.5011502,-5.715295
-1.7068994,0.5013479,-5.7333336
-1.7174548,0.5011502,-5.7059636
-1.7066667,0.5013479,-5.7326303
-1.6405792,0.49723265,-5.7059636
-1.6533334,0.49743032,-5.7326303
-1.6260228,0.49723265,-5.719978
-1.6526895,0.49743032,-5.7333336
-1.5466667,0.5044843,-5.693783
-1.5733334,0.49723265,-5.7070932
-1.4404503,0.55915916,-5.758864
-1.5108277,0.48725164,-5.693783
-1.4066579,0.53333336,-5.7055306
-1.3937204,0.5163206,-5.7321973
-1.4133334,0.5421464,-5.758864
-1.3670536,0.4896539,-5.7180114
-1.3066667,0.4906854,-5.7375164
-1.3333334,0.5003393,-5.7446775
-1.6533334,0.426854,-5.718704
-1.6405792,0.45352066,-5.7059636
-1.6336111,0.40018734,-5.719407
-1.6260228,0.45352066,-5.719978
-1.6329672,0.426854,-5.7333336
-1.5999551,0.426854,-5.693311
-1.5732884,0.42666668,-5.712569
-1.5466667,0.45333335,-5.7263517
-2.636583,0.0024809304,-5.8433824
3.222059,-0.6666667,-2.4699259
3.2055779,-0.6933333,-2.4660697
3.2055779,-0.72715276,-2.4761438
3.2589111,-0.6933333,-2.5094116
3.2487254,-0.6666667,-2.4895935
3.3333333,-0.6666667,-2.5321035
3.3066669,-0.6933333,-2.5345483
3.4308953,-0.6915343,-2.5510974
3.4042284,-0.6933333,-2.5495675
3.3866668,-0.6666667,-2.540274
3.2322445,-0.72715276,-2.499818
3.2533333,-0.738607,-2.5264847
3.2266667,-0.75065243,-2.5333333
2.6133335,0.04489288,-1.3866667
2.5866668,0.043169845,-1.4133334
2.6933334,0.051074274,-1.3866667
2.6666667,0.049894016,-1.4133334
2.6133335,0.046957865,-1.4666667
2.5866668,0.044804744,-1.4933335
2.6933334,0.053955276,-1.4666667
2.6666667,0.052742157,-1.4933335
2.9566338,0.08729591,-1.5941211
2.9676595,0.11396258,-1.5941211
2.978828,0.10666667,-1.5674545
2.991776,0.13333334,-1.5466667
2.5728738,0.0145979235,-1.5618981
2.5995402,0.030034918,-1.5733334
2.6133335,0.04696153,-1.5466667
2.6933334,0.053171013,-1.5466667
2.6666667,0.049543504,-1.5733334
3.0280492,0.24190068,-1.6533334
3.0225048,0.24059509,-1.6266667
2.9580917,0.16272701,-1.6762009
2.9747162,0.18939367,-1.6762009
2.9823754,0.18666668,-1.6495341
3.0034978,0.21333334,-1.6266667
2.9580917,0.14062925,-1.6495341
2.9547253,0.11396258,-1.6266667
2.9497702,0.10666667,-1.6533334
2.9676595,0.14062925,-1.6228673
2.626207,0.015436992,-1.6160812
2.6933334,0.032616887,-1.6186711
2.6666667,0.015436991,-1.6347523
2.978664,0.021731121,-1.616192
2.9514902,0.24035709,-1.7552975
3.0013826,0.24130559,-1.701964
2.986667,0.24166267,-1.7286308
3.0133333,0.2434461,-1.7333333
3.0933335,0.24824458,-1.7066667
3.0666668,0.2469007,-1.7333333
3.1733334,0.25378987,-1.7066667
3.1466668,0.25239745,-1.7333333
2.8750658,0.17233318,-1.7543974
2.8981566,0.19899984,-1.7543974
2.9248235,0.21333334,-1.7496946
2.931425,0.18666668,-1.723028
2.9580917,0.18939367,-1.701964
2.9747162,0.21606033,-1.701964
2.8750658,0.13333334,-1.745754
2.8689685,0.10666667,-1.7513567
2.9264696,0.10666667,-1.6980234
2.9047582,0.13333334,-1.7190874
2.8739028,0.062451743,-1.7513567
2.9017115,0.062451743,-1.7246902
2.9055498,0.03578508,-1.7333333
2.9209976,0.026666667,-1.7066667
2.8742015,0.24055272,-1.8287393
2.9248235,0.24035709,-1.7754059
2.9066668,0.24090984,-1.8020725
2.9333334,0.24342307,-1.8133334
3.0133333,0.24618739,-1.7866666
2.986667,0.24691725,-1.8133334
3.0933335,0.25016224,-1.7866666
3.0666668,0.25039747,-1.8133334
3.1733334,0.25613678,-1.7866666
3.1466668,0.25524548,-1.8133334
2.8742015,0.2256665,-1.8020725
2.8692672,0.19899984,-1.7866666
2.858596,0.18666668,-1.8133334
2.8981566,0.2256665,-1.7754059
2.8582976,0.13333334,-1.7866666
2.8549666,0.10666667,-1.8133334
2.8739028,0.03578508,-1.7687011
2.8657105,0.026666667,-1.7953678
2.857445,0.053333335,-1.8133334
2.8838384,0.009118413,-1.7687011
2.8614132,0.24251501,-1.8933334
2.8556147,0.24055272,-1.8666667
2.9333334,0.24705076,-1.8666667
2.9066668,0.24649976,-1.8933334
3.0133333,0.2519637,-1.8666667
2.986667,0.25190154,-1.8933334
3.0933335,0.25546676,-1.8666667
3.0666668,0.25630316,-1.8933334
3.1733334,0.25952482,-1.8666667
3.1466668,0.2595109,-1.8933334
2.8449438,0.21333334,-1.8666667
2.8322518,0.18666668,-1.8933334
2.8425732,0.13333334,-1.8666667
2.8353424,0.10666667,-1.8933334
2.8456402,0.053333335,-1.8666667
2.8357503,0.026666667,-1.8933334
-0.97016925,0.65156114,-5.5367393
-1.0588706,0.6933333,-5.7389255
-1.0727209,0.6666667,-5.7470183
-2.4900534,0.9639531,-5.8373675
-2.4770136,0.9639531,-5.8373675
-2.4900534,0.9533434,-5.8373675
-1.9295427,0.9009341,-5.784442
-1.9295427,0.85904586,-5.784442
-1.923443,0.9608082,-5.9066887
-1.923443,0.94488674,-5.9066887
-1.923443,0.94488674,-5.929804
-2.5333333,0.8624258,-6.0158176
-2.5066667,0.87073296,-6.025177
-2.4688895,0.87073296,-6.009359
-2.6203597,-0.15115461,-5.8541675
-2.6467981,-0.16562597,-5.8541675
-2.6203597,-0.16562597,-5.8541675
-1.4538674,-0.026666667,-3.9663904
-1.4691612,-0.053333335,-3.9788713
-1.9085314,-0.16810974,-4.087265
-1.913798,-0.006245197,-4.165285
-1.9159869,-0.31412354,-4.4581943
4.7134686,3.1733334,-2.589774
4.7060504,3.1466668,-2.6159003
4.7209897,3.1466668,-2.5625668
4.7201214,3.1733334,-2.5631073
4.712582,3.0936348,-2.5892334
4.712573,3.0669682,-2.5866668
4.6895533,3.0666668,-2.6133335
4.7208686,3.0936348,-2.5625668
4.673321,3.0133333,-2.5866668
4.671678,2.986667,-2.6133335
4.69635,2.9074178,-2.567783
4.6947885,2.9066668,-2.59445
4.6931357,2.9333334,-2.6133335
4.720727,2.8807514,-2.567783
4.718438,2.8769426,-2.6211166
4.720727,2.8769426,-2.59445
4.732022,2.8502758,-2.6133335
4.737131,2.8266668,-2.5866668
4.75525,2.7733333,-2.5866668
4.766955,2.746667,-2.6133335
4.775095,2.6933334,-2.5866668
4.76277,2.6666667,-2.6133335
4.761201,2.6133335,-2.5866668
4.745245,2.5866668,-2.6133335
4.6947174,3.1733334,-2.6666667
4.6761765,3.1466668,-2.6933334
4.6644907,3.0933335,-2.6666667
4.667203,3.0666668,-2.6933334
4.6906223,3.0133333,-2.6666667
4.7105393,2.986667,-2.6933334
4.718438,2.8886528,-2.680948
4.7153344,2.9153194,-2.6933334
4.7136827,2.9333334,-2.6666667
4.7218127,2.8886528,-2.7076147
4.718438,2.8769426,-2.6542816
4.7312946,2.8502758,-2.6542816
4.7331076,2.8533335,-2.680948
4.745902,2.8266668,-2.6933334
4.760903,2.7733333,-2.6666667
4.7519,2.746667,-2.6933334
4.7456284,2.6933334,-2.6666667
4.7298746,2.6666667,-2.6933334
4.7310605,2.6133335,-2.6666667
4.7255964,2.5866668,-2.6933334
4.6949277,3.1205738,-2.7725716
4.6710386,3.1472406,-2.7733333
4.659705,3.1733334,-2.746667
4.7204943,3.1205738,-2.7992382
4.7155695,3.0898101,-2.7992382
4.690498,3.0933335,-2.7725716
4.685792,3.0666668,-2.746667
4.7204943,3.1164768,-2.7992382
4.7077613,3.0133333,-2.746667
4.709695,2.986667,-2.7733333
4.7141256,2.9528253,-2.7733333
4.716897,2.9348114,-2.746667
4.7218127,2.9081445,-2.746667
4.72867,2.899492,-2.7733333
4.741464,2.8533335,-2.746667
4.7406406,2.8266668,-2.7733333
4.7094626,2.7434094,-2.7799273
4.7209897,2.7700763,-2.7799273
4.723282,2.746667,-2.7532604
4.7360764,2.7733333,-2.746667
4.7094626,2.6933334,-2.7562256
4.698371,2.6666667,-2.7762988
4.723353,2.6666667,-2.7229652
4.7222924,2.6933334,-2.7295592
4.708908,2.6133335,-2.7722082
4.70867,2.5866668,-2.7959094
4.722118,2.5866668,-2.7425761
4.7210603,2.6133335,-2.7455413
4.6961107,3.1472406,-2.8024487
4.689482,3.1466668,-2.8291156
4.676907,3.1733334,-2.8533335
4.7204943,3.1205738,-2.8024487
4.7133713,3.1164768,-2.8291156
4.7089415,3.0898101,-2.8266668
4.698518,3.0666668,-2.8533335
4.7204943,3.1164768,-2.8024487
4.7023754,3.0133333,-2.8266668
4.699284,2.986667,-2.8533335
4.7172284,2.9261587,-2.815156
4.7088056,2.9066668,-2.8418224
4.701284,2.9333334,-2.8533335
4.726857,2.899492,-2.815156
4.711577,2.8533335,-2.8432076
4.6924186,2.8266668,-2.8547184
4.7278466,2.8266668,-2.8013852
4.726857,2.8533335,-2.816541
4.700841,2.7967427,-2.8280518
4.690304,2.7700763,-2.8266668
4.6669726,2.746667,-2.8533335
4.7209897,2.7967427,-2.8013852
4.67504,2.6933334,-2.8266668
4.666724,2.6666667,-2.8533335
4.689818,2.6133335,-2.8266668
4.690031,2.5866668,-2.8533335
4.539104,3.1975358,-2.9577913
4.5866666,3.1975358,-2.9505413
4.613333,3.1884265,-2.95275
4.654092,3.190891,-2.9260833
4.6628304,3.1642244,-2.9333334
4.6828685,3.1466668,-2.9066668
4.6850204,3.0933335,-2.9066668
4.675755,3.0666668,-2.9333334
4.6861615,3.0133333,-2.9066668
4.682934,2.986667,-2.9333334
4.6904054,2.9333334,-2.9066668
4.677791,2.9066668,-2.9333334
4.672283,2.8533335,-2.9066668
4.6553082,2.8266668,-2.9333334
4.638896,2.731051,-2.9536128
4.641269,2.7577178,-2.9536128
4.644605,2.746667,-2.9269464
4.6521125,2.7733333,-2.9066668
4.638896,2.6933334,-2.9437375
4.6349716,2.6666667,-2.9501245
4.6511493,2.6666667,-2.8967912
4.6433353,2.6933334,-2.9170709
4.6360765,2.6300104,-2.9501245
4.6478143,2.6300104,-2.9234579
4.6534376,2.6033435,-2.9333334
4.669225,2.5866668,-2.9066668
4.539104,3.170869,-2.9704602
4.5124373,3.1733334,-2.971098
4.5066667,3.1466668,-2.9793744
4.613333,3.1617599,-2.971317
4.5866666,3.1442022,-2.9817772
4.6487384,3.137558,-2.971317
4.5333333,3.0933335,-2.9978125
4.5066667,3.0666668,-3.007172
4.613333,3.0933335,-2.995819
4.5866666,3.0666668,-3.0035775
4.6595116,3.0666668,-2.9740417
4.6487384,3.0933335,-2.9853587
4.553108,2.9926617,-3.032409
4.5264416,2.986667,-3.0289257
4.5066667,3.0133333,-3.0220788
4.5935054,2.9659948,-3.031076
4.5866666,2.9926617,-3.023485
4.613333,3.0133333,-3.01086
4.663789,2.986667,-2.9777424
4.6507726,3.0133333,-2.9917843
4.5537815,2.8978467,-3.0360675
4.499775,2.9519646,-3.0365167
4.5668383,2.9245136,-3.0360675
4.5935054,2.9333334,-3.0271432
4.613333,2.9066668,-3.0102386
4.659548,2.9066668,-2.9697618
4.653016,2.9333334,-2.9875045
4.5537815,2.8719041,-3.0360675
4.600409,2.8185709,-3.0166261
4.5866666,2.8452373,-3.0126934
4.613333,2.8533335,-2.9957888
4.647801,2.8266668,-2.9632928
4.6465316,2.8533335,-2.9730546
4.6270757,2.7843845,-2.9899597
4.6259713,2.7577178,-2.986667
4.608874,2.746667,-3.0133333
4.641269,2.7843845,-2.9632928
4.617874,2.6933334,-2.986667
4.6023316,2.6666667,-3.0133333
4.6360765,2.6033435,-2.9710119
4.6216984,2.5866668,-2.9976788
4.605051,2.6133335,-3.0133333
4.645623,2.5766768,-2.9710119
4.553108,2.9659948,-3.0413556
4.5668383,2.9659948,-3.0413556
4.5264416,2.9519646,-3.0413556
4.5066667,2.925298,-3.049973
4.5537815,2.9245136,-3.0413556
4.527115,2.9066668,-3.049973
4.5668383,2.95118,-3.0413556
4.5537815,2.8452373,-3.0501437
4.527115,2.8533335,-3.0587616
4.5066667,2.8266668,-3.0694714
4.5737424,2.8185709,-3.0501437
4.5333333,2.7733333,-3.06825
4.5066667,2.746667,-3.0812902
4.5833116,2.746667,-3.0473964
4.5737424,2.7733333,-3.0575402
4.5068173,2.6405828,-3.1044543
4.5066667,2.6672494,-3.1009717
4.5333333,2.6933334,-3.0817013
4.5795894,2.6666667,-3.0511212
4.5695686,2.6933334,-3.0585177
4.5334845,2.6133335,-3.0934286
4.5240793,2.5866668,-3.1089742
4.582309,2.5866668,-3.0556407
4.57002,2.6133335,-3.066762
4.480151,2.6405828,-3.120054
4.4974127,2.5866668,-3.1310315
4.480151,2.6133335,-3.1310852
3.8933334,0.2695223,-2.1866667
3.8666668,0.2676721,-2.2133334
4.0533333,0.27801517,-2.2666667
4.0266666,0.27594054,-2.2933333
4.4639816,0.3267874,-2.3912125
4.213333,0.28900686,-2.3466666
4.186667,0.2836803,-2.3733335
4.074023,0.61333334,-2.4518845
4.051557,0.58666664,-2.4769247
4.1482086,0.5903007,-2.4621325
4.1215425,0.58666664,-2.4590573
4.1066666,0.61333334,-2.4340165
4.186667,0.6169674,-2.455842
4.213333,0.6079322,-2.4737096
4.266667,0.63096493,-2.463425
4.2933335,0.6175301,-2.469715
4.346667,0.6265652,-2.4618392
4.3733335,0.61799484,-2.4721239
4.444022,0.57809633,-2.4750006
4.4266667,0.604763,-2.4671245
4.4533334,0.61333334,-2.4484818
4.0575347,0.555643,-2.4769247
4.0948753,0.555643,-2.4769247
4.470689,0.5523368,-2.4750006
4.383344,0.32872465,-2.4635513
4.4373155,0.3267874,-2.4102178
4.4266667,0.33551207,-2.4368846
4.4533334,0.3610983,-2.4533334
4.213333,0.29204482,-2.4266667
4.186667,0.28758574,-2.4533334
4.2933335,0.3059674,-2.4266667
4.266667,0.30407068,-2.4533334
4.383344,0.31863424,-2.4368846
4.356677,0.31641382,-2.4533334
4.346667,0.31264415,-2.4266667
4.0737357,0.59066486,-2.5384328
4.067758,0.61333334,-2.5117662
4.045293,0.58666664,-2.5066667
4.1482086,0.56363404,-2.4831772
4.1013203,0.6173315,-2.5384328
4.213333,0.58126557,-2.4901254
4.186667,0.56363404,-2.4933023
4.2933335,0.59086347,-2.4907901
4.266667,0.5776316,-2.500915
4.3733335,0.5913282,-2.4897246
4.346667,0.5732319,-2.5005147
4.4173555,0.57809633,-2.4897246
3.9930139,0.4829155,-2.5538554
4.0533333,0.5023097,-2.51814
4.047069,0.5289764,-2.527189
4.0512705,0.555643,-2.5066667
4.0204024,0.50958216,-2.5538554
4.105163,0.5023097,-2.5242844
4.1200385,0.5289764,-2.5066667
4.146705,0.5073631,-2.5333333
4.1482086,0.5340298,-2.5098436
4.186667,0.5340298,-2.5199692
4.213333,0.5138864,-2.5434587
4.266667,0.5398567,-2.5275817
4.2933335,0.5193277,-2.5441234
4.346667,0.5394711,-2.5271811
4.3733335,0.5147973,-2.543058
4.4304485,0.48199278,-2.5495932
4.4533334,0.5009963,-2.5229263
4.4266667,0.52766293,-2.5163913
4.444022,0.5523368,-2.4897246
3.9930139,0.45898062,-2.5538554
4.0266666,0.45898062,-2.5448067
4.0533333,0.44798365,-2.5509512
4.105163,0.46900308,-2.5509512
4.3922033,0.41671664,-2.557138
4.4037814,0.44338328,-2.557138
4.4304485,0.45333335,-2.546731
4.4533334,0.42666668,-2.5224936
4.3922033,0.38205802,-2.530471
4.3755474,0.35539135,-2.5066667
4.354926,0.34666666,-2.5333333
4.4266667,0.38097754,-2.5038047
4.4533334,0.39891952,-2.5062337
3.8933334,0.26281947,-2.5038538
3.8666668,0.25388065,-2.5204575
3.9221935,0.24893883,-2.5305204
3.9488604,0.26345968,-2.5333333
3.9733334,0.27175957,-2.5066667
4.0533333,0.27398401,-2.5066667
4.0266666,0.2742874,-2.5333333
4.133333,0.28407112,-2.5066667
4.1066666,0.28137276,-2.5333333
4.213333,0.2928167,-2.5066667
4.186667,0.2875051,-2.5333333
4.2933335,0.31075135,-2.5066667
4.266667,0.30395648,-2.5333333
4.3360558,0.3177796,-2.5066667
4.3260455,0.31641775,-2.5333333
4.3882627,0.6275408,-3.2335436
4.383754,0.6008741,-3.2266667
4.3657403,0.58666664,-3.2533333
4.403511,0.6275408,-3.206877
4.362927,0.53333336,-3.2266667
4.3415074,0.50666666,-3.2533333
4.1493626,0.40359613,-3.2754705
4.213333,0.41307184,-3.2560523
4.186667,0.416668,-3.2754705
4.273893,0.41562164,-3.2072482
4.266667,0.42869344,-3.2339146
4.2933335,0.45466262,-3.2533333
4.3328547,0.46895498,-3.2266667
4.3207383,0.46825743,-3.2533333
4.1493626,0.3863218,-3.2754705
4.1941767,0.3329885,-3.2640262
4.186667,0.35965514,-3.2594967
4.213333,0.37333336,-3.240078
4.253811,0.34666666,-3.2106926
4.247226,0.37333336,-3.2179408
4.2208433,0.29333332,-3.251177
4.20132,0.26666668,-3.2671509
4.2505527,0.26666668,-3.2138176
4.2465854,0.29333332,-3.2245104
4.220477,0.22354087,-3.2404842
4.2176914,0.19687422,-3.2266667
4.2054477,0.18666668,-3.2533333
4.243967,0.22354087,-3.2138176
4.2063165,0.13333334,-3.2266667
4.187835,0.10666667,-3.2533333
4.0668187,0.011960325,-3.2236311
4.0826054,0.011960325,-3.2502978
4.109272,0.03582916,-3.2533333
4.133333,0.05903159,-3.2266667
4.1734123,0.076535754,-3.2266667
4.1654005,0.073737934,-3.2533333
3.8933334,0.61333334,-3.3202343
3.8666668,0.58666664,-3.311976
3.9992871,0.59051114,-3.3587122
3.9726205,0.58666664,-3.349681
3.9466667,0.61333334,-3.339166
4.005808,0.61717784,-3.3587122
4.2369285,0.61333334,-3.3515477
4.225326,0.58666664,-3.3534024
4.2933335,0.61333334,-3.325488
4.266667,0.58666664,-3.332834
4.343582,0.58666664,-3.287953
4.334929,0.61333334,-3.3006759
3.8933334,0.53333336,-3.3244433
3.8666668,0.50666666,-3.3151135
3.9726205,0.5586862,-3.3509688
3.9733334,0.5320195,-3.346733
3.9466667,0.50666666,-3.3389812
4.012619,0.50535285,-3.3557642
4.228398,0.53333336,-3.3421667
4.205432,0.50666666,-3.3487647
4.2933335,0.53333336,-3.3088543
4.266667,0.50666666,-3.3163328
4.3293915,0.50666666,-3.2808325
4.3286533,0.53333336,-3.2887852
3.8933334,0.45333335,-3.3236682
3.8666668,0.42666668,-3.3116941
3.9733334,0.45333335,-3.3366687
3.9466667,0.42666668,-3.3306854
4.0392857,0.46772623,-3.3557642
4.0533333,0.44105956,-3.3371627
4.0266666,0.42666668,-3.325819
4.122696,0.40359613,-3.2880654
4.1066666,0.4179891,-3.314732
4.133333,0.4429762,-3.3333333
4.2170343,0.46640518,-3.3220978
4.190368,0.46472564,-3.3333333
4.186667,0.4416551,-3.3066669
4.266667,0.4657077,-3.2954311
4.2933335,0.47930247,-3.2962637
4.3207383,0.47930247,-3.2808325
3.8933334,0.37333336,-3.3176668
3.8666668,0.34666666,-3.3069973
3.9733334,0.37333336,-3.3302205
3.9466667,0.34666666,-3.329176
4.0533333,0.37333336,-3.318543
4.0266666,0.34666666,-3.3289278
4.1493626,0.35965514,-3.2846878
4.122696,0.37333336,-3.2927532
4.1066666,0.34666666,-3.307908
4.1675096,0.3329885,-3.2846878
3.8933334,0.29333332,-3.3185675
3.8666668,0.26666668,-3.3108509
3.9733334,0.29333332,-3.3351042
3.9466667,0.26666668,-3.3351653
4.0533333,0.29333332,-3.3243074
4.0266666,0.26666668,-3.331529
4.133333,0.29333332,-3.3021486
4.1066666,0.26666668,-3.3081634
4.174653,0.26666668,-3.2823062
4.1675096,0.29333332,-3.286994
3.8933334,0.21333334,-3.32307
3.8666668,0.18666668,-3.3109593
3.9972224,0.19678874,-3.355709
3.970556,0.18666668,-3.3470397
3.9466667,0.21333334,-3.338884
4.031585,0.17012207,-3.3513727
4.0266666,0.19678874,-3.347082
4.0533333,0.21333334,-3.3311174
4.133333,0.21333334,-3.2990506
4.1066666,0.18666668,-3.3147833
4.1815667,0.18666668,-3.2860417
4.1671433,0.21333334,-3.288348
3.8933334,0.13333334,-3.32113
3.8666668,0.10666667,-3.3106575
3.9673846,0.13333334,-3.3513305
3.9434955,0.10666667,-3.341396
4.0582514,0.13333334,-3.3432605
4.0388675,0.10666667,-3.351888
4.133333,0.13333334,-3.3093133
4.1066666,0.10666667,-3.321826
4.179823,0.10666667,-3.2852325
4.1744227,0.13333334,-3.2912743
3.8933334,0.053333335,-3.3187659
3.8666668,0.026666667,-3.3084717
3.970162,0.06115367,-3.3500655
3.9733334,0.034486998,-3.3488753
3.9466667,0.026666667,-3.3367171
4.0072827,0.034486998,-3.3588097
4.0339494,0.053333335,-3.3506975
4.0533333,0.026666667,-3.3313954
4.109272,0.023868838,-3.2873645
4.133333,0.050535508,-3.292597
4.1066666,0.053333335,-3.3111517
4.1654005,0.07720218,-3.2852325
3.9992871,0.5638445,-3.3602002
4.032474,0.61717784,-3.3665037
4.0266666,0.59051114,-3.366704
4.0533333,0.58666664,-3.376043
4.133333,0.61333334,-3.3781543
4.1066666,0.58666664,-3.3812115
4.1986594,0.58666664,-3.3653688
4.1835957,0.61333334,-3.3716507
3.9992871,0.5586862,-3.3602002
4.012619,0.5320195,-3.3602002
4.0392857,0.50666666,-3.3666995
4.0533333,0.53333336,-3.376038
4.133333,0.53333336,-3.375957
4.1066666,0.50666666,-3.3770874
4.1787653,0.50666666,-3.3612497
4.175064,0.53333336,-3.3666182
4.065952,0.46772623,-3.3664992
4.1066666,0.46604675,-3.3664992
4.133333,0.47832045,-3.367749
4.163701,0.47832045,-3.3612497
3.9972224,0.17012207,-3.3608081
4.004918,0.17012207,-3.3608081
3.9968286,0.10666667,-3.3618236
3.9940512,0.13333334,-3.3608081
4.012201,0.10666667,-3.3610156
4.004918,0.13333334,-3.3618236
3.9968286,0.06115367,-3.3610156
4.0072827,0.06115367,-3.3610156
3.547384,1.859912,-3.26395
3.5466669,1.8865788,-3.2635958
3.5733333,1.8933334,-3.2462204
3.6533334,1.8933334,-3.2437613
3.6266668,1.8666667,-3.2362585
3.7247102,1.8933334,-3.271453
3.7049153,1.8666667,-3.2611368
3.5207174,1.811517,-3.2711732
3.547384,1.8133334,-3.2551236
3.5733333,1.7866666,-3.2318068
3.6533334,1.8133334,-3.241678
3.6266668,1.7866666,-3.2286775
3.731582,1.8332396,-3.2696838
3.7333333,1.8065728,-3.263518
3.7066667,1.7866666,-3.251562
